City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,03/05/2015,106.15,83.64999999999999,13.12,23.02,35.05,16.476571428571425,13.12,65.95,81.6,0.3,0.02,9.69,252.7189655172414,Poor
Ahmedabad,03/05/2016,91.18,79.34,13.483333333333333,27.12333333333333,32.64666666666666,16.476571428571425,13.483333333333333,71.35000000000001,57.629999999999995,3.1966666666666663,10.723333333333333,6.676666666666666,201.6144827586207,Poor
Ahmedabad,03/05/2017,76.21000000000001,75.03,13.846666666666668,31.226666666666667,30.243333333333332,16.476571428571425,13.846666666666668,76.75,33.66,6.093333333333333,21.426666666666666,3.663333333333333,152.9237931034483,Moderate
Ahmedabad,03/05/2018,61.24,70.72,14.21,35.33,27.84,16.476571428571425,14.21,82.15,9.69,8.99,32.13,0.65,101.8193103448276,Moderate
Ahmedabad,03/05/2019,86.07,66.41,13.77,62.42,40.29,16.476571428571425,13.77,96.27,41.5,4.19,32.43,7.13,186.58379310344827,Moderate
Ahmedabad,03/05/2020,23.82,62.1,4.69,16.38,11.49,16.476571428571425,0.64,22.71,54.35,2.83,16.27,0.89,39.7,Good
Ahmedabad,03/06/2015,103.78,76.52,6.36,13.9,19.86,16.476571428571425,6.36,7.76,15.27,0.82,1.37,0.81,244.62827586206896,Poor
Ahmedabad,03/06/2016,90.45,90.94,9.023333333333333,25.413333333333334,24.686666666666667,16.476571428571425,9.023333333333333,24.006666666666668,23.36,2.433333333333333,8.85,0.7566666666666667,,
Ahmedabad,03/06/2017,77.12,105.35999999999999,11.686666666666667,36.92666666666667,29.513333333333335,16.476571428571425,11.686666666666667,40.25333333333333,31.45,4.046666666666667,16.33,0.7033333333333334,156.03034482758622,Moderate
Ahmedabad,03/06/2018,63.79,119.78,14.35,48.44,34.34,16.476571428571425,14.35,56.5,39.54,5.66,23.81,0.65,110.52448275862069,Moderate
Ahmedabad,03/06/2019,46.46,134.2,22.33,74.31,61.71,16.476571428571425,22.33,137.83,47.63,14.5,81.45,10.98,77.12206896551724,Satisfactory
Ahmedabad,03/06/2020,48.08,586.27,2.23,43.36,21.25,16.476571428571425,0.44,23.71,73.66,8.04,42.98,3.65,79.85931034482758,Satisfactory
Ahmedabad,03/07/2015,49.7,488.33799999999997,9.43,9.81,19.23,16.476571428571425,9.43,6.78,6.42,2.0,4.79,0.31,82.59655172413794,Satisfactory
Ahmedabad,03/07/2016,35.08,390.406,8.36,6.52,14.88,16.476571428571425,8.36,1.63,19.44,0.0,0.0,0.0,57.893793103448274,Satisfactory
Ahmedabad,03/07/2017,38.224999999999994,292.47400000000005,16.945,22.310000000000002,26.259999999999998,16.476571428571425,16.945,10.27,10.260000000000002,2.365,21.47,0.325,63.207758620689646,Satisfactory
Ahmedabad,03/07/2018,41.37,194.54200000000003,25.53,38.1,37.64,16.476571428571425,25.53,18.91,1.08,4.73,42.94,0.65,68.52172413793103,Satisfactory
Ahmedabad,03/07/2019,44.27,96.61,24.13,118.73,95.73,16.476571428571425,24.13,47.13,49.16,6.3,80.04,1.48,73.42172413793104,Satisfactory
Ahmedabad,03/08/2015,36.12,101.078,7.21,11.56,17.07,16.476571428571425,7.21,13.62,6.08,1.67,2.85,0.11,59.65103448275862,Satisfactory
Ahmedabad,03/08/2016,44.59,105.546,89.85,29.34,119.19,16.476571428571425,89.85,14.18,4.91,0.13,0.0,0.0,73.96241379310345,Satisfactory
Ahmedabad,03/08/2017,46.21,110.01400000000001,57.79,39.35,81.235,16.476571428571425,57.79,63.745,4.065,3.215,11.895,0.325,76.6996551724138,Satisfactory
Ahmedabad,03/08/2018,47.83,114.482,25.73,49.36,43.28,16.476571428571425,25.73,113.31,3.22,6.3,23.79,0.65,79.43689655172413,Satisfactory
Ahmedabad,03/08/2019,45.43,118.95,36.56,30.0,55.58,16.476571428571425,36.56,41.96,30.53,2.51,28.31,1.94,75.38172413793103,Satisfactory
Ahmedabad,03/09/2015,65.28,111.72200000000001,17.04,14.85,31.89,16.476571428571425,17.04,6.13,18.2,0.0,0.0,0.0,115.61103448275863,Moderate
Ahmedabad,03/09/2016,35.69,104.494,9.38,8.14,18.2,16.476571428571425,9.38,16.72,14.63,1.77,5.62,0.78,58.924482758620684,Satisfactory
Ahmedabad,03/09/2017,37.18666666666667,97.266,16.053333333333335,21.95666666666667,31.37,16.476571428571425,16.053333333333335,28.116666666666667,23.933333333333334,1.8933333333333333,14.43,0.6933333333333334,61.45333333333333,Satisfactory
Ahmedabad,03/09/2018,38.68333333333333,90.03800000000001,22.726666666666667,35.77333333333334,44.540000000000006,16.476571428571425,22.726666666666667,39.513333333333335,33.236666666666665,2.0166666666666666,23.24,0.6066666666666667,63.98218390804597,Satisfactory
Ahmedabad,03/09/2019,40.18,82.81,29.4,49.59,57.71,16.476571428571425,29.4,50.91,42.54,2.14,32.05,0.52,66.51103448275862,Satisfactory
Ahmedabad,03/10/2015,127.94,91.628,11.14,28.38,39.52,16.476571428571425,11.14,25.59,15.17,8.14,29.23,3.24,306.3260465116279,Very Poor
Ahmedabad,03/10/2016,75.03,100.446,11.23,9.47,20.7,16.476571428571425,11.23,17.61,41.28,1.76,6.56,0.02,148.8955172413793,Moderate
Ahmedabad,03/10/2017,66.655,109.26400000000001,13.535,68.71000000000001,47.47,16.476571428571425,13.535,72.995,54.065,3.085,9.459999999999999,1.66,120.305,Moderate
Ahmedabad,03/10/2018,58.28,118.08200000000001,15.84,127.95,74.24,16.476571428571425,15.84,128.38,66.85,4.41,12.36,3.3,97.09379310344828,Satisfactory
Ahmedabad,03/10/2019,57.08,126.9,18.9,98.77,69.73,16.476571428571425,18.9,99.59,43.21,14.63,27.09,4.1,95.06620689655172,Satisfactory
Ahmedabad,03/11/2015,147.18,115.35000000000001,33.06,36.87,69.93,16.476571428571425,33.06,21.24,131.12,25.83,60.82,9.26,321.0916279069767,Very Poor
Ahmedabad,03/11/2016,152.03,103.80000000000001,10.97,12.7,23.67,16.476571428571425,10.97,16.78,56.43,1.56,5.4,4.23,324.81372093023253,Very Poor
Ahmedabad,03/11/2017,96.65,92.25,24.81,67.28,66.67,16.476571428571425,24.81,67.31,33.84,21.21,60.08,3.37,220.28793103448277,Poor
Ahmedabad,03/11/2018,103.22,80.7,68.97,102.84,62.88,16.476571428571425,68.97,57.8,52.79,32.77,39.01,15.09,242.71655172413793,Poor
Ahmedabad,03/11/2019,33.68,69.15,23.59,115.67,83.3,16.476571428571425,23.59,133.73,36.66,1.44,23.55,1.89,55.528275862068966,Satisfactory
Ahmedabad,03/12/2015,41.99333333333333,72.02000000000001,17.556666666666665,97.66,66.92,16.476571428571425,17.556666666666665,118.71,53.343333333333334,0.72,11.775,0.945,69.57494252873563,Satisfactory
Ahmedabad,03/12/2016,50.306666666666665,74.89,11.523333333333332,79.65,50.54,16.476571428571425,11.523333333333332,103.69,70.02666666666667,0.0,0.0,0.0,83.6216091954023,Satisfactory
Ahmedabad,03/12/2017,58.62,77.76,5.49,61.64,34.16,16.476571428571425,5.49,88.67,86.71,8.51,31.34,3.59,97.66827586206895,Satisfactory
Ahmedabad,03/12/2018,88.02,80.63,25.92,83.26,34.25,16.476571428571425,25.92,37.48,42.7,4.07,32.29,6.88,193.2406896551724,Moderate
Ahmedabad,03/12/2019,41.61,83.5,3.87,54.14,30.83,16.476571428571425,3.87,123.27,57.81,2.75,35.25,1.87,68.92724137931035,Satisfactory
Ahmedabad,04/01/2015,51.4825,92.66166666666666,1.7,18.48,17.97,16.476571428571425,1.7,18.59,36.08,4.43,10.14,1.0,85.60836206896552,Satisfactory
Ahmedabad,04/01/2016,61.355,101.82333333333334,7.606666666666667,48.67666666666666,34.36333333333333,16.476571428571425,7.606666666666667,43.49333333333333,45.949999999999996,2.215,5.07,0.5,102.21189655172412,Moderate
Ahmedabad,04/01/2017,71.22749999999999,110.985,13.513333333333334,78.87333333333332,50.75666666666667,16.476571428571425,13.513333333333334,68.39666666666666,55.81999999999999,0.0,0.0,0.0,135.91456896551722,Moderate
Ahmedabad,04/01/2018,81.1,120.14666666666668,19.42,109.07,67.15,16.476571428571425,19.42,93.3,65.69,19.56,72.46,11.29,169.61724137931031,Moderate
Ahmedabad,04/01/2019,102.12,129.30833333333334,57.92,95.29,54.93,16.476571428571425,57.92,69.02,51.71,4.09,32.38,6.98,238.96137931034485,Poor
Ahmedabad,04/01/2020,66.2,138.47,8.97,20.79,16.84,16.476571428571425,8.97,38.98,23.65,4.12,31.14,2.52,118.75172413793105,Moderate
Ahmedabad,04/02/2015,80.65,136.72,2.37,22.83,24.0,16.476571428571425,2.37,25.73,47.3,0.0,0.0,0.0,168.08103448275864,Moderate
Ahmedabad,04/02/2016,86.43333333333334,134.97,25.406666666666666,82.27666666666666,66.49000000000001,16.476571428571425,25.406666666666666,65.90333333333334,34.18,0.0,0.0,0.0,187.8241379310345,Moderate
Ahmedabad,04/02/2017,92.21666666666667,133.22,48.44333333333333,141.7233333333333,108.98,16.476571428571425,48.44333333333333,106.07666666666667,21.06,0.0,0.0,0.0,205.15344827586208,Poor
Ahmedabad,04/02/2018,98.0,131.47,71.48,201.17,151.47,16.476571428571425,71.48,146.25,7.94,0.74,5.81,3.21,224.89655172413794,Poor
Ahmedabad,04/02/2019,103.13,129.72,46.91,80.34,45.24,16.476571428571425,46.91,56.3,52.37,4.08,32.31,7.02,242.40931034482756,Poor
Ahmedabad,04/02/2020,80.59,127.97,29.48,59.9,51.22,16.476571428571425,29.48,48.18,41.9,1.15,38.57,0.52,167.87620689655174,Moderate
Ahmedabad,04/03/2015,93.88,127.62166666666667,18.21,29.38,47.01,16.476571428571425,18.21,62.75,46.79,5.21,2.55,1.55,210.83172413793102,Poor
Ahmedabad,04/03/2016,73.37333333333333,127.27333333333333,20.7,45.67666666666666,50.45333333333333,16.476571428571425,20.7,65.69666666666667,46.13333333333333,2.605,1.275,0.775,143.24,Moderate
Ahmedabad,04/03/2017,52.86666666666667,126.925,23.19,61.97333333333333,53.89666666666667,16.476571428571425,23.19,68.64333333333333,45.47666666666667,0.0,0.0,0.0,87.94712643678162,Satisfactory
Ahmedabad,04/03/2018,32.36,126.57666666666667,25.68,78.27,57.34,16.476571428571425,25.68,71.59,44.82,7.3,76.14,12.58,53.29793103448276,Satisfactory
Ahmedabad,04/03/2019,48.84,126.22833333333332,9.85,42.96,15.71,16.476571428571425,9.85,26.4,51.34,4.1,32.38,7.04,81.14344827586207,Satisfactory
Ahmedabad,04/03/2020,49.16,125.88,7.4,31.08,20.69,16.476571428571425,7.4,51.07,45.99,2.85,46.56,1.13,81.68413793103448,Satisfactory
Ahmedabad,04/04/2015,63.11,119.03833333333333,5.63,15.5,18.49,16.476571428571425,5.63,38.21,4.72,5.2,8.17,0.73,108.20310344827585,Moderate
Ahmedabad,04/04/2016,63.016666666666666,112.19666666666666,10.79,33.230000000000004,28.740000000000002,16.476571428571425,10.79,47.836666666666666,26.91333333333333,6.546666666666667,15.363333333333333,2.3766666666666665,107.88448275862069,Moderate
Ahmedabad,04/04/2017,62.92333333333333,105.35499999999999,15.95,50.96,38.99,16.476571428571425,15.95,57.46333333333334,49.10666666666666,7.8933333333333335,22.556666666666665,4.023333333333333,107.56586206896552,Moderate
Ahmedabad,04/04/2018,62.83,98.51333333333334,21.11,68.69,49.24,16.476571428571425,21.11,67.09,71.3,9.24,29.75,5.67,107.24724137931034,Moderate
Ahmedabad,04/04/2019,94.41,91.67166666666667,20.27,84.32,56.25,16.476571428571425,20.27,9.95,21.82,4.2,32.43,7.17,212.6410344827586,Poor
Ahmedabad,04/04/2020,39.44,84.83,3.82,39.88,22.28,16.476571428571425,3.82,27.53,58.08,9.71,36.32,4.85,65.26068965517241,Satisfactory
Ahmedabad,04/05/2015,86.31,82.33833333333334,2.69,10.5,10.9,16.476571428571425,2.69,50.13,90.54,0.47,0.15,12.8,187.40310344827589,Moderate
Ahmedabad,04/05/2016,71.47666666666667,79.84666666666666,4.68,16.23,13.903333333333334,16.476571428571425,4.68,45.72666666666667,68.64750000000001,1.9933333333333334,7.990000000000001,8.75,136.76517241379312,Moderate
Ahmedabad,04/05/2017,56.64333333333333,77.35499999999999,6.67,21.96,16.906666666666666,16.476571428571425,6.67,41.32333333333334,46.755,3.5166666666666666,15.830000000000002,4.700000000000001,94.32839080459769,Satisfactory
Ahmedabad,04/05/2018,41.81,74.86333333333333,8.66,27.69,19.91,16.476571428571425,8.66,36.92,24.862499999999997,5.04,23.67,0.65,69.26517241379311,Satisfactory
Ahmedabad,04/05/2019,72.58,72.37166666666667,14.52,54.32,37.33,16.476571428571425,14.52,77.82,2.97,4.21,32.49,7.08,140.53172413793104,Moderate
Ahmedabad,04/05/2020,23.73,69.88,4.85,15.87,11.36,16.476571428571425,0.73,20.04,58.72,2.38,16.23,0.9,39.550000000000004,Good
Ahmedabad,04/06/2015,25.14,79.40599999999999,6.01,18.73,24.74,16.476571428571425,6.01,38.05,38.52,0.0,0.0,0.0,41.900000000000006,Good
Ahmedabad,04/06/2016,33.516666666666666,88.932,7.183333333333333,27.869999999999997,26.366666666666667,16.476571428571425,7.183333333333333,39.95333333333333,46.795,1.6433333333333333,7.766666666666667,0.21666666666666667,55.25229885057471,Satisfactory
Ahmedabad,04/06/2017,41.89333333333333,98.458,8.356666666666666,37.01,27.993333333333332,16.476571428571425,8.356666666666666,41.85666666666666,55.07000000000001,3.2866666666666666,15.533333333333333,0.43333333333333335,69.40597701149426,Satisfactory
Ahmedabad,04/06/2018,50.27,107.98400000000001,9.53,46.15,29.62,16.476571428571425,9.53,43.76,63.345000000000006,4.93,23.3,0.65,83.5596551724138,Satisfactory
Ahmedabad,04/06/2019,39.68,117.51,20.89,77.12,61.44,16.476571428571425,20.89,139.31,71.62,12.58,79.02,7.46,65.66620689655173,Satisfactory
Ahmedabad,04/06/2020,26.08,84.25,4.99,37.3,21.51,16.476571428571425,0.79,21.29,56.78,5.69,32.56,3.39,43.46666666666667,Good
Ahmedabad,04/07/2015,48.1,87.936,8.03,9.53,17.57,16.476571428571425,8.03,9.33,7.6,1.68,4.41,0.18,79.89310344827587,Satisfactory
Ahmedabad,04/07/2016,40.23,91.622,8.68,2.79,11.47,16.476571428571425,8.68,1.69,15.16,0.0,0.0,0.0,66.5955172413793,Satisfactory
Ahmedabad,04/07/2017,171.15499999999997,95.308,17.939999999999998,15.445,22.735,16.476571428571425,17.939999999999998,24.315,8.02,2.63,21.715,0.325,339.49104651162787,Very Poor
Ahmedabad,04/07/2018,302.08,98.994,27.2,28.1,34.0,16.476571428571425,27.2,46.94,0.88,5.26,43.43,0.65,421.3089156626506,Severe
Ahmedabad,04/07/2019,47.77,102.68,39.11,144.03,114.85,16.476571428571425,39.11,44.8,21.77,6.3,80.04,1.48,79.33551724137932,Satisfactory
Ahmedabad,04/08/2015,28.51,103.396,6.69,20.52,27.21,16.476571428571425,6.69,5.69,7.65,1.36,2.17,0.09,47.51666666666667,Good
Ahmedabad,04/08/2016,50.65,104.11200000000001,10.63,13.0,19.88,16.476571428571425,10.63,13.06,6.21,33.6,19.27,0.09,84.20172413793102,Satisfactory
Ahmedabad,04/08/2017,52.144999999999996,104.828,16.575,32.82,30.964999999999996,16.476571428571425,16.575,54.89,4.535,19.07,20.68,0.37,86.72775862068966,Satisfactory
Ahmedabad,04/08/2018,53.64,105.54400000000001,22.52,52.64,42.05,16.476571428571425,22.52,96.72,2.86,4.54,22.09,0.65,89.25379310344829,Satisfactory
Ahmedabad,04/08/2019,37.7,106.26,25.9,37.43,47.63,16.476571428571425,25.9,39.98,40.88,2.14,32.05,0.52,62.320689655172416,Satisfactory
Ahmedabad,04/09/2015,67.86,102.25200000000001,16.97,14.87,31.84,16.476571428571425,16.97,8.87,16.53,0.0,0.0,0.0,124.41862068965517,Moderate
Ahmedabad,04/09/2016,36.44,98.244,9.59,7.07,16.66,16.476571428571425,9.59,17.76,14.99,1.53,5.32,0.59,60.19172413793103,Satisfactory
Ahmedabad,04/09/2017,75.645,94.236,21.375,46.404999999999994,41.614999999999995,16.476571428571425,21.375,23.25,16.28,2.7350000000000003,10.67,0.62,150.99499999999998,Moderate
Ahmedabad,04/09/2018,114.85,90.22800000000001,33.16,85.74,66.57,16.476571428571425,33.16,28.74,17.57,3.94,16.02,0.65,282.41896551724136,Poor
Ahmedabad,04/09/2019,39.16,86.22,16.72,62.06,49.34,16.476571428571425,16.72,48.32,77.97,2.14,32.05,0.52,64.78758620689655,Satisfactory
Ahmedabad,04/10/2015,87.18,94.47,7.83,21.51,29.34,16.476571428571425,7.83,6.98,23.17,5.59,17.26,2.28,190.37310344827588,Moderate
Ahmedabad,04/10/2016,79.42666666666668,102.72,9.536666666666667,48.6,35.11333333333333,16.476571428571425,9.536666666666667,35.373333333333335,38.57666666666667,4.943333333333333,15.793333333333335,2.9666666666666663,163.90482758620692,Moderate
Ahmedabad,04/10/2017,71.67333333333333,110.97,11.243333333333332,75.69,40.88666666666666,16.476571428571425,11.243333333333332,63.766666666666666,53.983333333333334,4.296666666666667,14.326666666666666,3.6533333333333333,137.43655172413793,Moderate
Ahmedabad,04/10/2018,63.92,119.22,12.95,102.78,46.66,16.476571428571425,12.95,92.16,69.39,3.65,12.86,4.34,110.96827586206896,Moderate
Ahmedabad,04/10/2019,49.88,127.47,25.05,101.3,77.98,16.476571428571425,25.05,120.8,48.48,40.9,27.42,6.04,82.90068965517241,Satisfactory
Ahmedabad,04/11/2015,214.67,124.498,57.37,42.21,99.57,16.476571428571425,57.37,22.18,41.739999999999995,41.22,93.71,13.41,372.88627906976745,Very Poor
Ahmedabad,04/11/2016,176.02,121.526,7.51,12.78,20.66,16.476571428571425,7.51,66.19,35.0,0.79,2.16,1.69,343.2246511627907,Very Poor
Ahmedabad,04/11/2017,107.09,118.554,16.58,95.73,59.61,16.476571428571425,16.58,104.29,44.5,22.37,76.3,5.22,255.92793103448275,Poor
Ahmedabad,04/11/2018,70.39,115.582,44.04,55.52,37.71,16.476571428571425,44.04,69.83,59.5,77.43,72.18,53.35,133.0555172413793,Moderate
Ahmedabad,04/11/2019,69.31,112.61,28.8,175.04,118.22,16.476571428571425,28.8,136.74,62.53,2.14,27.52,1.91,129.3686206896552,Moderate
Ahmedabad,04/12/2015,69.05,109.984,21.12666666666667,137.15333333333334,90.23,16.476571428571425,21.12666666666667,119.72333333333334,71.13666666666667,1.07,13.76,0.955,128.48103448275862,Moderate
Ahmedabad,04/12/2016,68.79,107.358,13.453333333333335,99.26666666666667,62.24,16.476571428571425,13.453333333333335,102.70666666666668,79.74333333333333,0.0,0.0,0.0,127.59344827586209,Moderate
Ahmedabad,04/12/2017,68.53,104.732,5.78,61.38,34.25,16.476571428571425,5.78,85.69,88.35,9.43,38.61,4.86,126.70586206896552,Moderate
Ahmedabad,04/12/2018,96.82,102.10600000000001,31.36,78.81,36.22,16.476571428571425,31.36,31.51,42.71,4.06,32.31,6.93,220.86827586206894,Poor
Ahmedabad,04/12/2019,77.66,99.48,4.32,62.09,35.21,16.476571428571425,4.32,93.11,51.79,2.75,35.25,1.87,157.87379310344826,Moderate
Ahmedabad,05/01/2015,76.6475,101.30166666666668,22.1,21.42,37.76,16.476571428571425,22.1,39.33,39.31,7.01,18.89,2.78,154.41732758620688,Moderate
Ahmedabad,05/01/2016,75.63499999999999,103.12333333333333,23.386666666666667,71.97333333333334,59.773333333333326,16.476571428571425,23.386666666666667,57.50666666666666,38.376666666666665,3.505,9.445,1.39,150.96086206896547,Moderate
Ahmedabad,05/01/2017,74.6225,104.945,24.673333333333336,122.52666666666669,81.78666666666666,16.476571428571425,24.673333333333336,75.68333333333334,37.443333333333335,0.0,0.0,0.0,147.50439655172414,Moderate
Ahmedabad,05/01/2018,73.61,106.76666666666667,25.96,173.08,103.8,16.476571428571425,25.96,93.86,36.51,17.69,61.48,9.93,144.04793103448276,Moderate
Ahmedabad,05/01/2019,115.0,108.58833333333334,63.86,111.04,61.99,16.476571428571425,63.86,86.65,59.25,4.12,32.43,6.97,282.9310344827586,Poor
Ahmedabad,05/01/2020,55.99,110.41,5.41,15.34,11.53,16.476571428571425,5.41,45.83,23.61,3.3,31.14,2.52,93.2244827586207,Satisfactory
Ahmedabad,05/02/2015,58.36,114.90666666666667,2.6,21.39,23.31,16.476571428571425,2.6,32.66,53.54,0.0,0.0,0.0,97.22896551724138,Satisfactory
Ahmedabad,05/02/2016,70.01,119.40333333333332,18.35,76.31333333333333,58.209999999999994,16.476571428571425,18.35,69.38333333333333,46.67,0.0,0.0,0.0,131.75827586206898,Moderate
Ahmedabad,05/02/2017,81.66,123.89999999999999,34.1,131.23666666666665,93.11,16.476571428571425,34.1,106.10666666666667,39.8,0.0,0.0,0.0,171.52896551724137,Moderate
Ahmedabad,05/02/2018,93.31,128.39666666666665,49.85,186.16,128.01,16.476571428571425,49.85,142.83,32.93,0.74,5.81,3.21,208.88586206896554,Poor
Ahmedabad,05/02/2019,117.59,132.89333333333332,61.13,116.34,61.73,16.476571428571425,61.13,76.89,42.29,4.12,32.36,7.06,291.7727586206897,Poor
Ahmedabad,05/02/2020,77.56,137.39,30.93,59.03,51.88,16.476571428571425,30.93,59.11,36.15,1.15,38.57,0.52,157.53241379310344,Moderate
Ahmedabad,05/03/2015,173.01,133.74166666666665,48.44,42.27,90.73,16.476571428571425,48.44,78.76,59.39,9.72,9.96,4.13,340.9146511627907,Very Poor
Ahmedabad,05/03/2016,125.33333333333331,130.09333333333333,39.67333333333333,66.34666666666666,84.61333333333333,16.476571428571425,39.67333333333333,84.84666666666666,51.92666666666667,4.86,4.98,2.065,304.3255813953488,Very Poor
Ahmedabad,05/03/2017,77.65666666666665,126.445,30.906666666666666,90.42333333333333,78.49666666666667,16.476571428571425,30.906666666666666,90.93333333333334,44.46333333333333,0.0,0.0,0.0,157.8624137931034,Moderate
Ahmedabad,05/03/2018,29.98,122.79666666666667,22.14,114.5,72.38,16.476571428571425,22.14,97.02,37.0,8.94,64.57,11.58,49.96666666666667,Good
Ahmedabad,05/03/2019,39.23,119.14833333333333,12.69,67.29,23.08,16.476571428571425,12.69,33.79,59.73,4.07,32.33,7.03,64.90586206896552,Satisfactory
Ahmedabad,05/03/2020,43.75,115.5,8.43,24.16,18.08,16.476571428571425,8.43,63.99,38.62,2.85,46.56,1.13,72.54310344827586,Satisfactory
Ahmedabad,05/04/2015,156.76,110.91,3.92,16.7,20.97,16.476571428571425,3.92,26.32,37.11,3.88,10.78,0.97,328.44372093023253,Very Poor
Ahmedabad,05/04/2016,139.25,106.32,16.046666666666667,34.16,35.306666666666665,16.476571428571425,16.046666666666667,23.95,38.93,7.686666666666667,21.25,3.4700000000000006,315.00581395348837,Very Poor
Ahmedabad,05/04/2017,121.74000000000001,101.72999999999999,28.173333333333332,51.61999999999999,49.64333333333333,16.476571428571425,28.173333333333332,21.580000000000002,40.75,11.493333333333334,31.72,5.970000000000001,301.5679069767442,Very Poor
